account_id,customer_name,account_type,balance,currency,branch,interest_rate,opening_date,credit_score,status
b5ff039b-f1f0-429d-aa15-5e957f210795,Gregory Johnson,Savings,72551.05,USD,New York,2.82,2022-11-20,,Active
fd9d94da-1de5-4c7f-bd9f-d3a9b051c6a6,Madison Duncan,Loan,,EUR,Mumbai,4.85,2022-03-28,768.0,Suspended
0bd539f6-9de8-4f73-9ba8-1ddb21d5ba05,Matthew Stewart,Loan,59916.95,USD,London,2.1,2024-09-02,300.0,Closed
2b6f6d60-1f86-4609-a89e-18b223086538,Kimberly Porter,Loan,22616.71,GBP,Mumbai,6.75,,831.0,Suspended
6d9c0ce5-8052-4543-ae18-14b0ef044cc4,Maria Wells,Business,,USD,New York,2.48,2018-04-02,429.0,Active
b21785f6-16a1-4b26-b30d-e9827a6ceea5,Alexander Lopez,Checking,88963.33,GBP,Tokyo,,2024-01-17,359.0,Closed
df136137-bede-48a1-8306-6dbfd6f85451,Anthony Simmons,Checking,74398.54,GBP,Tokyo,2.85,2017-08-09,533.0,Active
b7042e15-fbf2-496f-94a7-b05280c6c98d,Evelyn Kramer,Checking,48908.99,INR,Berlin,2.3,2024-08-11,446.0,Suspended
cf10e78f-6c83-48e8-b9b6-a2d6cd1f920c,Brittany Forbes,Checking,22046.6,,Mumbai,2.85,,538.0,Active
,Timothy Williams,Loan,73764.84,GBP,New York,2.87,2019-09-24,836.0,
013bb170-d1dc-4fcb-8170-a22d24fee353,Jordan Lee,Loan,61184.57,GBP,Berlin,,,389.0,Active
7747b5a6-db72-473b-bbbf-b12983bb1f6d,Mrs. Amanda Cortez,Loan,93961.51,JPY,Berlin,6.69,2015-12-27,372.0,Closed
56993503-6b96-4f4f-becd-0d8d565e86e7,Jacqueline Trujillo,Loan,67553.45,USD,London,4.27,2016-07-22,440.0,Active
770a8ed7-efb3-43cd-a1c6-2f5bb47c5054,Abigail Russell,Savings,97845.5,USD,Mumbai,4.97,2024-10-14,584.0,Suspended
,,Savings,40975.88,INR,London,4.54,2022-03-10,588.0,Active
,Bridget Vaughan,Loan,69663.8,GBP,Berlin,5.67,2023-08-07,373.0,Closed
88f42dd8-7ef8-41c4-870e-2735e8dc9381,Gregory Turner,,16747.53,USD,Tokyo,4.89,2022-10-01,486.0,Closed
e6d3dedb-73ed-473e-bf4b-f24968a0e804,Elizabeth Arias,Savings,5885.72,JPY,New York,6.56,2016-12-16,309.0,Active
93fa9a6f-be2a-4aa0-a652-bf8a195cd8c8,Tracy Bond,Checking,90491.88,EUR,Berlin,6.03,2019-08-16,,
cbb0243b-46be-4f02-b6e7-87fdba56dc07,Cassidy Anderson,Savings,,EUR,Berlin,3.85,2018-06-29,583.0,Active
,Dr. April Martin MD,Savings,50983.1,JPY,Berlin,2.19,2023-07-28,442.0,
7f032b5a-cccd-426b-a3d6-21a9e6d76685,Mario Rodriguez,Business,64997.28,EUR,Berlin,6.73,2024-05-09,809.0,Suspended
de9be60c-90b3-42e6-b6d2-4b5a580958d6,Patrick Willis,Business,83447.5,JPY,London,3.28,2019-04-09,317.0,Closed
3cf00b9b-471d-4b26-b0d0-2c526075a013,Shannon Cruz,Business,45624.41,USD,New York,7.32,2020-06-24,669.0,Active
2008f228-de1f-435e-8b84-b80215b79f69,Zachary Evans,Savings,58281.83,EUR,London,7.38,2021-04-17,796.0,Active
25330469-9796-4bf7-bdd2-c5d10302d214,,Savings,99783.66,USD,,4.87,,533.0,Active
,,Checking,3315.96,GBP,New York,1.27,2018-01-02,846.0,Suspended
5cd244a0-3bba-4232-914c-5154bcbc20f4,Michael Barrett,Loan,83952.61,INR,Mumbai,6.47,2021-07-04,816.0,Active
381df460-fc91-4769-806b-a0ae666c487c,,Loan,48890.73,JPY,Berlin,2.15,,594.0,Active
,David Martinez,,81821.63,INR,Mumbai,6.33,2017-04-26,670.0,Suspended
2b4063b2-ac20-42d1-a18e-22d49cd6c592,Michael Little,Savings,69413.01,GBP,Berlin,1.24,2020-05-23,777.0,
4043acf4-df75-4089-9679-f3be4d8d0363,Michele Rodriguez,Business,52315.56,INR,Mumbai,6.34,2019-04-19,490.0,Closed
6e868118-3316-4ea3-831f-b635070ef287,Julia Luna,Savings,85011.4,JPY,,5.65,2018-01-02,320.0,Active
ca3d5c33-d239-4f93-915b-de1cc8c23fde,Christina Lynch,,59397.51,INR,,4.4,2021-12-20,808.0,Active
0c825f92-8931-4001-9876-088b797e4aab,Kimberly Cruz,Savings,95866.32,INR,New York,5.6,2019-11-08,632.0,Active
fac74e33-3170-462a-8cdd-031490a613b5,Stacy Spencer,Loan,71705.84,JPY,Berlin,3.38,,305.0,
0f15a6e6-e9a9-4ea5-aaee-434a9336e474,Angelica Macias,Loan,67880.05,EUR,Mumbai,1.2,2021-06-13,410.0,Closed
,Zachary Hart,Savings,16951.92,EUR,Berlin,2.05,2023-07-07,588.0,Active
dc03f58c-1c1c-4bc0-9c27-b04ac7fc7f25,Pedro Cox,Loan,,USD,London,5.27,2023-05-03,327.0,Closed
c47e75ce-59f8-4031-822f-16d4fff72593,Darius Duncan,Savings,45435.74,,London,5.28,2019-08-07,537.0,Suspended
,Scott Love,Checking,22941.27,GBP,Mumbai,3.07,2023-11-23,522.0,Closed
d2c6120d-cbe3-4c8e-960e-ea47677fd245,Cindy Odonnell,Loan,27479.0,EUR,Berlin,1.89,2016-01-10,,Active
,Teresa Pena,,62476.95,GBP,Tokyo,5.43,2024-05-19,714.0,Active
f6a86afa-c6ea-4b05-9baa-35891208fc8c,Elaine Webster,Loan,42264.04,INR,London,5.57,2018-01-23,660.0,Active
9254fd7b-e82e-4776-944e-5e133fd009b4,Kelly Hughes DVM,,64118.48,USD,Berlin,5.32,2016-12-13,476.0,Closed
178fefb1-f8a6-4898-84c2-e0e9f14fe1cd,Bryan Sanders,Checking,96618.52,GBP,New York,7.23,2021-10-02,369.0,Active
79c6c95f-1355-4fb5-9c76-c19d491216bb,Stephen Miller,Checking,4016.67,JPY,London,2.68,2016-06-18,502.0,
7dd4c963-fd68-44f5-9b0e-01e56c2541b8,Peggy Johnson,Loan,14110.19,GBP,Berlin,5.63,2018-08-03,630.0,Closed
87363afa-2c3c-427b-a645-801b2fdff4ec,,Loan,74527.99,EUR,Tokyo,1.6,2024-02-25,704.0,Active
e50437d0-819e-46f0-a44c-8b07d616aa93,,Checking,34630.4,INR,Mumbai,6.59,2016-11-03,815.0,Closed
,John Torres,Loan,72780.39,EUR,Mumbai,3.45,2015-08-12,605.0,Active
9e27cc29-3d83-40f7-a16f-b447f679f78b,William Klein,Loan,55680.77,GBP,Mumbai,2.14,2024-07-12,499.0,Closed
c26ddc49-894a-4b1c-9ade-b6f332c0a7ba,Karen Mitchell,Loan,60975.65,JPY,Tokyo,7.0,2022-01-11,409.0,Suspended
f1136ab9-2614-436c-a415-3ea3ddc2116e,Jessica Smith,Savings,5772.8,USD,Berlin,6.19,2025-03-16,592.0,
f840418f-62b7-4e62-95d8-3665a52d3922,Dawn Taylor,Loan,5471.08,USD,Tokyo,5.99,,833.0,Suspended
f2520f8c-cb73-4664-b2b5-0e49cf3dac0c,Brandon Allen,Loan,,USD,Mumbai,,2017-08-02,423.0,Active
c3532850-e0bf-486f-bb52-aecff3ae3ab5,Diane Howard,Checking,84719.06,USD,Tokyo,1.99,2016-06-25,453.0,
,Matthew Sweeney II,Business,23431.11,GBP,Berlin,,2016-06-07,748.0,Closed
39e250b9-712e-4162-b9ef-781fb688a59e,Troy Griffin,Checking,85480.16,JPY,Tokyo,,2017-09-21,693.0,
7257b9cf-164a-4706-a685-753435fe4212,Alexis Campbell,Loan,45012.58,INR,,7.29,2017-11-06,796.0,Suspended
f9df6a5c-418c-402c-a562-ff6d2d284654,Rose Martinez,Business,78201.27,EUR,Mumbai,3.58,2019-04-28,723.0,Suspended
608b06e0-6a59-4a2c-aa7e-e0f2f5624374,,Savings,41072.03,USD,Berlin,4.36,2025-04-02,379.0,Active
d0480a55-9639-4079-b68f-36fb68b99056,Brandy Jones,Business,,JPY,Berlin,1.43,2025-02-19,779.0,Closed
784f9cac-76e7-4428-adff-d82bd6d5124d,Sheila Johnson,Loan,24593.17,INR,,5.05,2021-09-29,637.0,Active
602dad74-32df-49e3-9964-aa24b42abc94,,Checking,87711.8,EUR,Mumbai,4.48,2022-06-14,444.0,Suspended
041895b4-e9d1-4db4-9d67-14def5222e48,Christopher Padilla,Loan,82157.15,GBP,Mumbai,7.44,2016-09-29,,Active
a84adc47-2d70-403b-8ceb-e31833da7b38,Jeanette Newton,Savings,,GBP,New York,4.07,2022-01-19,425.0,Active
6ad71329-117a-4739-abd0-f1def5a7f3bf,Kelly Kidd,Checking,85417.29,JPY,,4.84,,617.0,Closed
558c090b-9350-4129-807f-cf5d22e7dab2,Nicholas Hancock,Savings,43667.64,JPY,Mumbai,5.68,2015-12-16,343.0,Suspended
22d4b58c-8907-43ef-867d-cc03f706be54,Larry Adams,Savings,71021.04,GBP,Mumbai,1.23,2017-03-20,,Active
2052ac20-9456-4a6b-a4a1-d53194372232,Ricky Hudson,Checking,21914.48,USD,London,3.46,2016-01-24,413.0,Active
43b437ce-cb6d-4732-9980-250da7f31bef,Carlos Ramsey,Savings,20418.93,USD,Mumbai,2.63,2016-10-21,346.0,Active
70ddb80a-f751-4be3-8f0f-d92c32a3dc82,Nathan Roberts,Checking,23204.49,JPY,New York,2.06,2019-08-23,477.0,Suspended
2b94d776-ddcb-43a3-9881-d3dce9112e7a,Troy Mason,Checking,79265.85,INR,Berlin,6.89,2024-11-04,556.0,
7c7f79a4-a364-4781-9c8f-aec2bba815d5,Rebecca Bowman,Business,23667.17,EUR,Berlin,1.75,2025-03-30,630.0,Suspended
4842cd54-c9da-4f7d-b682-2112a17d8751,Tracy Cain,Savings,38383.17,GBP,Tokyo,,2019-12-17,844.0,Suspended
71ebe0d5-cbe7-4d6e-b59b-a3d66dc49fec,,Loan,68283.0,INR,Tokyo,1.78,2023-11-27,707.0,Suspended
c05edbd8-2823-48ba-93c9-59c899f77e91,Joshua Dawson,Business,93063.73,,Tokyo,6.74,2020-09-19,653.0,
aff3cd64-f4e5-4465-b408-7e922eae225f,Gerald Kelley,Savings,57466.48,INR,,2.89,2018-10-31,428.0,Closed
0e7034d0-83a1-46e5-bea8-3cf8c944d7f8,Calvin Bowen,,69306.59,INR,Mumbai,4.09,2022-07-16,599.0,Active
782720a8-2da3-4f0b-9306-d4f3c8ef7595,Aaron Orozco,Checking,69757.23,GBP,London,2.58,2019-01-19,796.0,Closed
d1814926-9c7a-4885-b77b-b39a405e69f7,Aaron Tucker,Checking,20193.69,GBP,New York,5.08,2016-06-29,345.0,Closed
a1e029f8-9f1a-468d-8320-b7d0378e32b6,Mark Haynes,Business,26887.41,INR,New York,5.25,2017-01-04,488.0,Active
cb8626b8-e7eb-4cfc-9716-6afdb66df3a1,Daniel Torres,,30862.07,GBP,Berlin,3.36,2022-11-30,666.0,Closed
,Mary Nelson,Business,50080.65,JPY,New York,,2018-10-02,586.0,Active
6542ea61-efb9-4fe7-bfaa-5a5b5d398bc5,Judy Park,Loan,42307.42,,New York,7.42,2016-03-01,366.0,Closed
ccb698c7-6d36-43e1-b2a9-ed1049319ec4,Jason Wright,Savings,72787.45,GBP,,1.54,2024-03-06,825.0,Suspended
a015c87a-266f-4a5a-b215-251323aedcbe,Sarah Marsh,Business,24721.47,EUR,New York,2.79,2018-07-11,709.0,Closed
,Corey Dennis,Business,20709.13,,,2.59,2025-06-03,565.0,Closed
5a1885c0-ad71-4170-8dfc-2407c9d01939,David Thomas,,65787.92,INR,Tokyo,3.09,2025-03-29,799.0,Closed
aa069396-85e0-4c8e-96a8-1fb590cb6a3c,Cheryl Baker,Loan,1556.13,EUR,Berlin,6.11,2017-07-16,697.0,Suspended
f130b781-e9a1-41d4-b917-0c84318c9793,Sandra Jimenez,Loan,49220.49,JPY,,4.57,2018-10-28,,Active
480afb29-e4b8-4e42-8ab2-62e5dd324238,Erika Hart,Business,24393.86,USD,,6.73,2024-07-04,579.0,Closed
bed27184-77b8-4ae8-9eba-fb00f8ddfdf5,Monica White,Loan,60632.19,EUR,,1.29,,812.0,Closed
402ad9fe-97f0-4a74-b216-2d6cc987005c,Dawn Williams,Savings,7738.1,INR,London,3.09,2021-10-29,758.0,Active
776d529d-cc4d-4af3-9b2c-9dff7c6177d2,,Business,98036.06,JPY,Berlin,,2018-02-02,314.0,Suspended
69c196bb-980b-49c9-875a-5eaa0fee9a33,John Hogan,Business,55756.35,EUR,London,1.47,2018-05-23,412.0,Active
120fb566-cb41-4a32-a6b6-0bea2ee25ad1,Maria Cline,Loan,20795.29,JPY,London,6.34,,493.0,Suspended
9ba133fa-2bc2-4c81-98e7-dd4ec0aa70dc,Cynthia Rodriguez,Savings,33530.0,,London,,,310.0,Closed
,Kimberly Davis,Loan,60048.14,EUR,Tokyo,2.75,2015-09-04,,Active
7ecab479-73c5-450d-8d28-80323d51a75e,,Business,,GBP,Tokyo,,2017-01-30,385.0,Active
,Michael Johnson,Checking,20500.34,JPY,Mumbai,4.22,2018-01-13,,Closed
b528a951-bd11-412e-bdf4-0ad82aff5e1b,Ronald Martinez,Savings,65361.27,GBP,Mumbai,6.32,2018-01-10,416.0,Closed
aee925b9-ef7d-4e6d-ba4c-00fddd3b2aa8,Patrick Zuniga,Loan,78571.05,,London,4.92,2023-11-25,368.0,Closed
7d3394f2-d652-4ec1-b5d5-c74d94a5c9bc,Kevin Morgan,Business,1112.82,,London,2.93,2025-05-17,550.0,Active
2b694e2b-054e-41fd-b8c6-56fdbbbdfd8d,Joshua Williams,Savings,,JPY,Mumbai,2.21,2021-01-06,764.0,Active
,Aaron Harrington,Business,51771.41,USD,Mumbai,1.36,2018-06-29,677.0,Active
7afcd325-2377-43d4-9004-b677b21faac6,Michael Jensen,Checking,52523.6,USD,Tokyo,6.64,2024-07-01,449.0,Active
e9ba77c1-d7f4-484a-8ebd-673660ce7698,Peter Maldonado,Loan,,JPY,Berlin,5.21,2023-09-05,313.0,Closed
a84c4e07-c765-471d-85c9-e4d5dbf435be,Breanna Evans,Checking,60606.96,INR,New York,3.9,2023-10-20,753.0,
08732742-826e-4948-82c5-822515992988,,Savings,43312.46,EUR,London,6.1,2024-08-29,756.0,Active
13ea16c8-2ef8-4ac8-bc68-b687af847d31,,Savings,32247.69,INR,New York,6.62,2022-06-02,,Suspended
3eb0eced-3c59-48c2-a4c1-fdbb0bda978d,Rachel Rodriguez PhD,Loan,86741.23,,Tokyo,4.28,2017-01-20,303.0,Closed
c3ba5131-6787-4d13-b1b8-4dd71b23f8eb,James White,Business,,,Mumbai,6.14,2022-08-30,777.0,
8cbcf779-685c-4dc6-b1fa-021fc84cd103,Felicia Mcgrath,Business,6144.42,INR,London,4.82,,307.0,Closed
e2030c9f-dc58-4e83-9fa5-14a19380bcd4,,Loan,15187.53,USD,Tokyo,2.96,2021-09-23,435.0,Closed
a038a2f8-b989-4360-851a-83baac01b0d7,Anthony Singh,Business,95828.12,GBP,,2.16,2020-06-22,416.0,Closed
7c398d14-c5dd-434c-8637-a853aa87fb34,Leslie Johnson,Business,42120.51,JPY,Berlin,3.49,2020-08-01,613.0,
3d75c2f4-17ce-4895-b676-da46254744b0,Clifford Johnson,Business,,USD,Tokyo,5.33,2025-03-02,702.0,Suspended
fe5f163e-0342-4589-9e97-c4b6c27964d1,Natasha Wilson,Savings,9565.65,EUR,Mumbai,3.6,2023-01-18,694.0,Active
4e47a077-bb68-40ec-9428-3617922eb060,Sally Cooley,Checking,88465.4,,London,6.7,2019-01-17,,Closed
,Daniel Acosta,Checking,4604.95,USD,London,2.32,2022-03-04,554.0,Closed
a2f34af2-7f7d-447b-be6f-89b084a81f7c,Kelly Warren,Loan,97001.66,EUR,New York,4.44,2022-05-02,618.0,Active
a70b4270-d1f8-4bbc-8ba3-cff8a785c08c,Leslie Murphy,,12910.07,INR,Tokyo,5.02,2020-04-24,754.0,Active
3bb7c077-d685-43d1-b8ef-a69cca58ee13,Victoria Garner,Business,38042.25,GBP,Mumbai,4.37,2018-05-07,720.0,Closed
5f8d5bcb-cd01-4b68-b5d7-75babe68742e,Christopher Buckley,Business,24394.81,GBP,Tokyo,1.31,2017-02-18,375.0,Active
11404956-9185-435a-b803-1ad2d11bb9a3,Brian Ballard,Loan,4162.46,INR,Tokyo,3.91,2020-03-14,325.0,Active
5e0e86cb-737f-475a-9287-33b5871f2851,Cory Mcdaniel,Loan,78121.47,EUR,New York,3.63,2017-03-30,706.0,Suspended
19f53fb0-f2eb-45d0-915e-2e9171d96c25,John Wells,,62889.36,USD,Berlin,4.7,,568.0,Active
4b0f82b2-58c0-4a45-9f99-46d36ad573d3,,Business,86989.42,,Berlin,,2015-07-28,560.0,Suspended
2c0afccf-6782-45a3-abba-c16765c6bd67,Matthew Price,Business,64837.32,GBP,New York,5.68,2019-11-13,715.0,Closed
7a05fcab-8ef7-4d60-ac0c-457ba77296f0,,Checking,,JPY,London,6.16,2023-06-23,380.0,Active
9f4b03b8-aa63-4965-9ce2-a7853e38a5b2,Aaron Jones,Loan,27285.92,EUR,London,1.94,2025-01-26,376.0,Active
6d5c6d4b-b0fd-4d20-a48b-d74a12952f14,Jerry Ashley,Checking,23310.26,EUR,Mumbai,,2024-03-12,,Suspended
fb162979-a988-410e-88da-fe1a7d64134d,Ms. Alicia Barnes,Business,30011.52,USD,New York,2.12,,403.0,Suspended
fd4f40d9-a562-486a-a70a-35cf2c1b9b8d,,Loan,26724.28,USD,London,7.13,2020-06-24,,Active
725cf088-9d2e-407f-a2e1-cd65b85e7f97,Ryan Hernandez,Savings,69165.57,JPY,Berlin,6.87,2018-07-31,340.0,
98540380-8d8a-4c44-b569-27853ee7a666,,Business,38862.12,GBP,Tokyo,7.27,2020-02-04,473.0,Closed
6e004f4f-eb51-4063-9c24-c176ccde4f51,Ann Pearson,Business,89946.93,EUR,New York,5.22,2015-12-17,370.0,Active
76f22107-d6d9-448d-ba20-142922ff9252,Linda Burgess,Business,27791.7,EUR,,5.62,2016-02-12,581.0,Active
40e9922f-7807-4ecc-ad3e-c74ce9eba7df,Breanna Hodges,Savings,66662.43,,New York,6.58,2018-09-07,343.0,Suspended
c32dacec-3434-45d7-ad6c-553157fdce1d,Lori Banks,Business,15255.95,,London,2.23,2021-02-17,585.0,Closed
987eedb9-05cf-4f16-82c3-8f5717ecabca,James Wright,Business,77539.04,,Tokyo,4.18,2019-01-29,545.0,Suspended
049641ed-b9b8-4553-bcb8-c4ebe539919a,,Checking,59147.53,,London,6.19,2018-02-17,837.0,Closed
bceefb67-a63c-4831-a9cb-c767afad4d7d,Nicholas Miller,Checking,,JPY,Tokyo,5.68,2022-02-04,806.0,Suspended
886740fe-72db-407e-8f83-bd4b3a0db9c9,Amanda Gregory,Business,3012.12,EUR,Tokyo,1.87,,834.0,Active
50564a3c-4a4b-4cea-a2b7-1e61732df646,Bryan Christensen,Savings,25082.44,EUR,New York,,2019-01-18,344.0,Active
,David Hanna,Business,37680.28,JPY,London,2.34,2023-07-01,384.0,Closed
0d347e78-d408-4bd3-9561-154926d0147c,Kevin Estrada,Loan,74251.46,INR,Mumbai,3.0,2021-01-15,381.0,Suspended
333973b8-b502-4875-b55b-8070b4570e7f,,Checking,45826.29,INR,Mumbai,3.92,2024-01-05,556.0,Suspended
ca9f1c45-4fdc-45dd-8219-3d464f116006,Joshua Bowen,Savings,26567.73,INR,New York,5.54,2022-10-01,748.0,Suspended
dec91b06-f46d-4e23-bc4a-339ef5af60ac,Frank Walker,Savings,23656.13,,Tokyo,1.76,2018-01-20,729.0,Active
e142cf80-f3d3-4298-8437-b276e5420855,,Loan,,,,3.76,2021-05-28,508.0,Closed
35d1ea03-eafb-465a-bb56-e10048cfcbee,Mr. Allen Bolton III,Loan,80535.25,USD,London,3.77,2016-02-08,722.0,Active
41533868-8f1a-4101-8040-439ba00db2b7,Drew Jones DVM,,3375.62,JPY,Berlin,4.47,2019-05-20,427.0,Suspended
9ff38a21-e64a-43cd-8acb-f97c6e55a327,Joshua Bailey,Savings,60760.87,INR,Berlin,,2016-06-01,,Closed
7ad8c8e8-59a7-459d-99ec-200f1a3b868c,,Business,38175.27,,Berlin,2.84,2021-12-20,518.0,Closed
,Megan Ortiz,Savings,67840.34,,,1.49,2017-09-20,346.0,Active
c87c667d-6424-4d10-a137-209264c66967,Bradley Hawkins,Business,77490.65,USD,Berlin,4.69,2023-04-15,778.0,Closed
aa57a62c-23a0-4e6e-a2bc-84ca9043803a,,Savings,18053.42,EUR,New York,6.23,2015-08-06,361.0,Suspended
cb7fb7ff-a931-4e1f-848f-43a907d3dfbe,Bill Andrews,Loan,6819.57,GBP,,7.09,2024-08-24,568.0,Closed
74c02b82-4675-4449-8738-57eb63232678,Christian Smith,Business,91225.21,USD,Berlin,7.27,2019-10-31,636.0,Suspended
bcc2e6d0-8f7e-47c1-8252-6e82074f9682,Sara Burgess,Savings,26063.93,GBP,Mumbai,2.85,2018-12-09,,Suspended
,Danielle Wilkerson,Loan,7645.07,INR,London,6.16,2022-09-25,462.0,Suspended
be59a4bf-1362-44d9-94d3-eadc648829a8,,Business,98084.29,EUR,New York,2.83,2025-02-28,847.0,Closed
95cf1f0d-f059-4a7b-bc02-8619ad96009a,James Hill,,86837.12,JPY,Berlin,3.32,2015-11-26,550.0,Active
8ba21052-bf1d-47e1-b749-0961e3a4f7bc,Dakota Roberts,Checking,,INR,,4.68,2024-05-03,489.0,Closed
a230d975-e89c-4483-8873-1067f83b6c29,Sarah Walker,,26748.05,USD,Tokyo,4.7,2020-04-07,704.0,Active
b9bd4bcb-acbf-4703-a421-be4246bdaf0d,Amy Rogers,Checking,25321.42,GBP,Mumbai,5.88,2023-07-11,586.0,Suspended
,Jimmy Martinez,Business,52631.83,USD,Berlin,5.99,2024-08-02,597.0,Suspended
755f9d6d-77b9-4129-a2f9-6b8e63247aec,Amanda Wilson,,17218.58,INR,Tokyo,5.49,2016-04-20,410.0,Active
ebab8e3d-3482-458d-a64b-4e097953c2cc,Cody Webster,Loan,25473.66,EUR,Mumbai,6.82,2022-06-25,484.0,Closed
66871457-d99f-43a5-bbc2-810883ffdb84,Sabrina Brennan,Business,32428.35,JPY,New York,4.67,2025-05-07,459.0,Active
4b5890bf-ee76-4b40-827a-713a446a35ff,John Smith,Checking,20813.01,,Mumbai,5.07,2017-12-01,479.0,Suspended
e58a6ef3-425b-4af0-8608-4389909f73a0,Kathy Norton,Loan,80937.45,GBP,Tokyo,1.33,2020-09-05,498.0,Closed
b1c2f010-ea33-407c-944c-51b946bd1f46,Natasha Hernandez,Business,46418.34,JPY,New York,2.48,2019-10-30,334.0,Suspended
,Candace Jones,Checking,46684.66,GBP,Berlin,4.88,2024-05-13,441.0,Active
cdd29a2b-1025-4532-9e80-6bd291166c2e,Jonathan Smith,Savings,52352.27,GBP,New York,2.28,2018-04-09,477.0,Suspended
0580b255-6164-4ba3-b853-c6ca6b564d15,Christina Johnson,Checking,49363.6,JPY,Berlin,5.85,2016-09-20,,Suspended
6743545f-3dd0-4bcd-b1c0-0e8ea6b95fd9,Dakota Gallegos,Loan,70513.55,GBP,Tokyo,1.78,2022-10-18,594.0,Closed
5bb202e3-10c0-4512-bdda-43b7ed025886,,Business,73152.21,USD,New York,4.56,,340.0,
0e29eb52-1f56-4c59-a2bd-4c671ca255b4,Kyle Lawrence,Loan,54165.99,INR,Tokyo,2.36,2022-02-24,577.0,Active
ba33d7c3-6013-43ea-9a30-a1ed22116df2,Paul Randall,,66013.71,INR,London,5.71,2015-11-29,408.0,Suspended
2e50144d-626e-4d68-a020-9545e283b1fa,Edwin Brown,Checking,7092.96,JPY,Mumbai,,2016-07-11,755.0,Closed
,Tracy Moore DDS,Savings,86048.75,USD,Berlin,6.83,2016-02-12,472.0,Active
43516b40-753a-4813-8338-5c501bd8fe8d,Courtney Lee,Checking,95842.9,JPY,Mumbai,4.14,2019-09-01,397.0,Closed
ae917ef6-d184-4517-9e0e-c275aea4b54f,Amanda Lewis,Business,11522.98,GBP,Mumbai,6.21,2020-11-01,,Closed
85efe482-4f41-4c1c-a37b-d73344661876,Wendy Davenport,Checking,52413.11,EUR,Berlin,5.95,2022-12-14,815.0,Active
38bbc724-263b-45f4-af3a-44ac8abaadb3,,Checking,57407.6,EUR,Tokyo,5.38,2016-05-29,,Suspended
c9a98968-17d0-4945-ad12-4e882c4eacb4,Tom Reynolds,Loan,35878.61,INR,,7.31,2020-10-09,691.0,Closed
b719278e-4a1b-4b27-8cfa-559da69495ee,Christopher Harmon,Business,51825.18,JPY,Mumbai,5.5,2018-03-12,533.0,Suspended
,Linda Jenkins,Checking,73286.73,EUR,London,3.09,2017-08-12,671.0,Closed
5341425e-b39c-481d-839b-1e8bf84283f6,Paul Newton,Loan,73861.71,INR,New York,1.39,2019-12-28,716.0,
8c1f3038-b670-4a5f-86ac-2af9885c35a0,Paul Robinson,Savings,77154.85,INR,Berlin,6.02,2019-09-21,505.0,Closed
82ecb641-0974-4d20-9360-a30403bb575b,Angela Santiago,Business,28031.52,EUR,Mumbai,1.46,2019-02-16,312.0,Closed
235b7fd7-d291-4a13-adc2-d6c6fd40e125,Whitney Murphy,Savings,33734.52,USD,London,6.22,2025-06-13,694.0,Suspended
755c894e-8cfd-4e19-b949-cd7d8f27855d,Derek Robinson,,14117.7,JPY,London,2.21,2018-07-14,752.0,Active
b8ad2017-ed00-459e-9ee9-d853981c4c63,Heather Shaw,Business,,EUR,New York,2.21,2022-01-11,757.0,Closed
d1a49d02-045c-4a99-984d-e8ac7cddd445,Jessica Owens,Checking,81714.85,,Tokyo,5.93,2020-03-06,300.0,Closed
aa9b7b41-8e2c-4b6b-bfdd-477c972749ae,George Pittman,Savings,19820.53,GBP,London,6.59,2017-01-27,674.0,Suspended
5af7b5f7-b4af-468a-8667-c37f20b30ae2,Aaron Cantrell,Loan,3851.57,JPY,London,2.94,2021-09-25,759.0,
721242ee-b567-4f01-8587-617f2f8444c9,Donna Callahan,Business,91226.68,INR,Mumbai,,2022-02-05,403.0,Active
,Kevin Brown,,79221.1,USD,,6.23,2017-01-27,358.0,
6b97c4cf-8022-4bb8-8d15-0a79380a5a07,Robert Bennett,Savings,63460.8,INR,Mumbai,3.46,2022-05-06,401.0,Suspended
,Alvin Henry,Savings,1678.57,JPY,New York,1.11,2018-05-19,375.0,Closed
524e4ab0-9615-4cc8-a71e-0607b2404717,,Checking,,JPY,Mumbai,1.19,2023-04-28,362.0,Suspended
,Sean Curtis,Checking,51992.07,GBP,Tokyo,4.87,2021-10-03,,Closed
35d9e4bf-f63b-489f-ada8-5b7f53d84a91,,Checking,3766.45,INR,New York,7.05,2022-10-25,417.0,Active
ae0c1222-85f9-4e10-887d-288c46b252c7,Daniel Martin,,,GBP,Tokyo,4.53,2020-03-13,,Suspended
81c92c1e-6e81-413a-a1df-4c0a894ec81f,Corey Graves,Business,74302.25,JPY,London,7.3,2018-02-25,,
a7888f2c-50ab-4a91-aa01-1fec1bf6ea01,,,50873.45,INR,New York,3.06,2021-08-11,474.0,
5c3195df-0584-4aa2-b3a1-8bb7ed000bf4,Timothy Howell,Savings,36471.09,USD,,1.02,2023-02-25,385.0,
9c8e99bf-f74a-48c3-b489-2b31cccafc08,Deborah Williams,Loan,72155.58,JPY,Berlin,3.84,2023-08-18,841.0,Closed
f13f0d97-3561-46a6-9269-485c91761b37,Courtney King,Savings,30811.8,GBP,London,3.8,,774.0,Closed
61bb6695-dae8-4e08-ac1f-2a03b56a25f0,Philip Greene,Checking,52219.55,USD,London,4.55,2022-08-12,581.0,Suspended
01aa7c1a-7d86-41ad-acc7-6323fa258188,James Davenport,Business,57293.9,JPY,Tokyo,2.16,2025-05-21,547.0,Active
